"First_pokemon","Second_pokemon","Winner","First_Name","First_Type 1","First_Type 2","First_HP","First_Attack","First_Defense","First_Sp. Atk","First_Sp. Def","First_Speed","First_Generation","First_Legendary","Second_Name","Second_Type 1","Second_Type 2","Second_HP","Second_Attack","Second_Defense","Second_Sp. Atk","Second_Sp. Def","Second_Speed","Second_Generation","Second_Legendary"
779,411,779,"Phantump","Ghost","Grass",43,70,48,50,60,38,6,False,"Beldum","Steel","Psychic",40,55,80,35,60,30,3,False
453,107,453,"Roserade","Grass","Poison",60,70,65,125,105,90,4,False,"Krabby","Water","",30,105,90,25,25,50,1,False
723,541,541,"Braixen","Fire","",59,59,58,90,70,73,6,False,"Dialga","Steel","Dragon",100,120,120,150,100,90,4,True
68,224,68,"Poliwrath","Water","Fighting",90,95,95,70,90,70,1,False,"Steelix","Steel","Ground",75,85,200,55,65,30,2,False
246,353,246,"Skarmory","Steel","Flying",65,80,140,40,70,70,2,False,"Numel","Fire","Ground",60,60,40,65,45,35,3,False
193,36,193,"Xatu","Psychic","Flying",65,75,70,95,70,95,2,False,"Nidorina","Poison","",70,62,67,55,55,56,1,False
541,209,209,"Dialga","Steel","Dragon",100,120,120,150,100,90,4,True,"Yanma","Bug","Flying",65,65,45,75,45,95,2,False
225,571,225,"Mega Steelix","Steel","Ground",75,125,230,55,95,30,2,False,"Pansage","Grass","",50,53,48,53,48,64,5,False
368,796,368,"Zangoose","Normal","",73,115,60,60,60,90,3,False,"Diancie","Rock","Fairy",50,100,150,100,150,50,6,True
600,320,600,"Sawk","Fighting","",75,125,75,30,75,85,5,False,"Exploud","Normal","",104,91,63,91,73,68,3,False
337,697,337,"Mega Medicham","Fighting","Psychic",60,100,85,80,85,100,3,False,"Hydreigon","Dark","Dragon",92,105,90,125,90,98,5,False
410,247,410,"Mega Salamence","Dragon","Flying",95,145,130,120,90,120,3,False,"Houndour","Dark","Fire",45,60,30,80,50,65,2,False
529,660,529,"Probopass","Rock","Steel",60,55,145,75,150,40,4,False,"Ferrothorn","Grass","Steel",74,94,131,54,116,20,5,False
458,418,418,"Burmy","Bug","",40,29,45,29,45,36,4,False,"Latias","Dragon","Psychic",80,80,90,110,130,110,3,True
682,641,682,"Mienshao","Fighting","",65,125,60,95,60,105,5,False,"Reuniclus","Psychic","",110,65,75,125,85,30,5,False
593,728,593,"Timburr","Fighting","",75,80,55,25,35,35,5,False,"Bunnelby","Normal","",38,36,38,32,36,57,6,False
255,478,478,"Smeargle","Normal","",55,20,35,20,45,75,2,False,"Mismagius","Ghost","",60,60,60,105,105,105,4,False
636,458,636,"Gothita","Psychic","",45,30,50,55,65,45,5,False,"Burmy","Bug","",40,29,45,29,45,36,4,False
765,62,62,"Helioptile","Electric","Normal",44,38,33,61,43,70,6,False,"Mankey","Fighting","",40,80,35,35,45,70,1,False
355,394,394,"Mega Camerupt","Fire","Ground",70,120,100,145,105,20,3,False,"Mega Absol","Dark","",65,150,60,115,60,115,3,False
562,7,7,"Dewott","Water","",75,75,60,83,60,60,5,False,"Charizard","Fire","Flying",78,84,78,109,85,100,1,False
614,620,614,"Krookodile","Ground","Dark",95,117,80,65,70,92,5,False,"Crustle","Bug","Rock",70,95,125,65,75,45,5,False
672,711,711,"Axew","Dragon","",46,87,60,30,40,57,5,False,"Kyurem","Dragon","Ice",125,130,90,130,90,95,5,True
131,636,131,"Starmie","Water","Psychic",60,75,85,100,85,115,1,False,"Gothita","Psychic","",45,30,50,55,65,45,5,False
476,573,476,"Lopunny","Normal","",65,76,84,54,96,105,4,False,"Pansear","Fire","",50,53,48,53,48,64,5,False
392,65,65,"Chimecho","Psychic","",65,50,70,95,80,65,3,False,"Arcanine","Fire","",90,110,80,100,80,95,1,False
628,40,628,"Archen","Rock","Flying",55,112,45,74,45,70,5,False,"Nidoking","Poison","Ground",81,102,77,85,75,85,1,False
24,499,24,"Mega Pidgeot","Normal","Flying",83,80,80,135,80,121,1,False,"Mega Lucario","Fighting","Steel",70,145,88,140,70,112,4,False
239,791,791,"Swinub","Ice","Ground",50,50,40,30,30,50,2,False,"Noibat","Flying","Dragon",40,30,35,45,40,55,6,False
18,777,777,"Kakuna","Bug","Poison",45,25,50,25,25,35,1,False,"Goodra","Dragon","",90,100,70,110,150,80,6,False
344,702,702,"Illumise","Bug","",65,47,55,73,75,85,3,False,"Virizion","Grass","Fighting",91,90,72,90,129,108,5,True
690,772,772,"Braviary","Normal","Flying",100,123,75,57,75,80,5,False,"Hawlucha","Fighting","Flying",78,92,75,74,63,118,6,False
131,722,131,"Starmie","Water","Psychic",60,75,85,100,85,115,1,False,"Fennekin","Fire","",40,45,40,62,60,60,6,False
278,300,300,"Combusken","Fire","Fighting",60,85,60,85,60,55,3,False,"Taillow","Normal","Flying",40,55,30,30,30,85,3,False
710,566,710,"Landorus Therian Forme","Ground","Flying",89,145,90,105,80,91,5,True,"Lillipup","Normal","",45,60,45,25,45,55,5,False
275,523,275,"Sceptile","Grass","",70,85,65,105,85,120,3,False,"Glaceon","Ice","",65,60,110,130,95,65,4,False
367,389,367,"Mega Altaria","Dragon","Fairy",75,110,110,110,105,80,3,False,"Duskull","Ghost","",20,40,90,30,90,25,3,False
342,657,342,"Minun","Electric","",60,40,50,75,85,95,3,False,"Joltik","Bug","Electric",50,47,50,57,50,65,5,False
32,687,32,"Raichu","Electric","",60,90,55,90,80,110,1,False,"Bisharp","Dark","Steel",65,125,100,60,70,70,5,False
619,637,637,"Dwebble","Bug","Rock",50,65,85,35,35,55,5,False,"Gothorita","Psychic","",60,45,70,75,85,55,5,False
189,416,416,"Igglybuff","Normal","Fairy",90,30,15,40,20,15,2,False,"Regice","Ice","",80,50,100,100,200,50,3,True
359,414,414,"Spinda","Normal","",60,60,60,60,60,60,3,False,"Mega Metagross","Steel","Psychic",80,145,150,105,110,110,3,False
61,406,406,"Golduck","Water","",80,82,78,95,80,85,1,False,"Luvdisc","Water","",43,30,55,40,65,97,3,False
761,362,362,"Skrelp","Poison","Water",50,60,60,60,60,30,6,False,"Flygon","Ground","Dragon",80,100,80,80,80,100,3,False
168,680,168,"Bayleef","Grass","",60,62,80,63,80,60,2,False,"Stunfisk","Ground","Electric",109,66,84,81,99,32,5,False
565,595,565,"Watchog","Normal","",60,85,69,60,69,77,5,False,"Conkeldurr","Fighting","",105,140,95,55,65,45,5,False
565,529,565,"Watchog","Normal","",60,85,69,60,69,77,5,False,"Probopass","Rock","Steel",60,55,145,75,150,40,4,False
171,626,626,"Quilava","Fire","",58,64,58,80,65,80,2,False,"Tirtouga","Water","Rock",54,78,103,53,45,22,5,False
311,787,311,"Breloom","Grass","Fighting",60,130,80,60,60,70,3,False,"Gourgeist Large Size","Ghost","Grass",75,95,122,58,75,69,6,False
306,553,553,"Gardevoir","Psychic","Fairy",68,65,65,125,115,80,3,False,"Arceus","Normal","",120,120,120,120,120,120,4,True
596,373,596,"Tympole","Water","",50,50,40,50,40,64,5,False,"Whiscash","Water","Ground",110,78,73,76,71,60,3,False
383,237,383,"Milotic","Water","",95,60,79,100,125,81,3,False,"Slugma","Fire","",40,40,40,70,40,20,2,False
726,509,726,"Frogadier","Water","",54,63,52,83,56,97,6,False,"Mantyke","Water","Flying",45,20,50,60,120,50,4,False
153,334,153,"Kabutops","Rock","Water",60,115,105,65,70,80,1,False,"Mega Aggron","Steel","",70,140,230,60,80,50,3,False
769,485,769,"Amaura","Rock","Ice",77,59,50,67,63,46,6,False,"Bronzor","Steel","Psychic",57,24,86,24,86,23,4,False
343,254,254,"Volbeat","Bug","",65,73,55,47,75,85,3,False,"Stantler","Normal","",73,95,62,85,65,85,2,False
707,744,707,"Reshiram","Dragon","Fire",100,120,100,150,120,90,5,True,"Pangoro","Fighting","Dark",95,124,78,69,71,58,6,False
270,569,569,"Lugia","Psychic","Flying",106,90,130,90,154,110,2,True,"Purrloin","Dark","",41,50,37,50,37,66,5,False
307,303,307,"Mega Gardevoir","Psychic","Fairy",68,85,65,165,135,100,3,False,"Pelipper","Water","Flying",60,50,100,85,70,65,3,False
262,245,245,"Blissey","Normal","",255,10,10,75,135,55,2,False,"Mantine","Water","Flying",65,40,70,80,140,70,2,False
407,417,417,"Bagon","Dragon","",45,75,60,40,30,50,3,False,"Registeel","Steel","",80,75,150,75,150,50,3,True
93,246,93,"Dodrio","Normal","Flying",60,110,70,60,60,100,1,False,"Skarmory","Steel","Flying",65,80,140,40,70,70,2,False
536,769,536,"Fan Rotom","Electric","Flying",50,65,107,105,107,86,4,False,"Amaura","Rock","Ice",77,59,50,67,63,46,6,False
637,229,229,"Gothorita","Psychic","",60,45,70,75,85,55,5,False,"Scizor","Bug","Steel",70,130,100,55,80,65,2,False
109,267,267,"Voltorb","Electric","",40,30,50,55,55,100,1,False,"Pupitar","Rock","Ground",70,84,70,65,70,51,2,False
378,223,223,"Lileep","Rock","Grass",66,41,77,61,87,23,3,False,"Gligar","Ground","Flying",65,75,105,35,65,85,2,False
685,155,155,"Golurk","Ground","Ghost",89,124,80,55,80,55,5,False,"Mega Aerodactyl","Rock","Flying",80,135,85,70,95,150,1,False
167,189,167,"Chikorita","Grass","",45,49,65,49,65,45,2,False,"Igglybuff","Normal","Fairy",90,30,15,40,20,15,2,False
179,225,179,"Noctowl","Normal","Flying",100,50,50,76,96,70,2,False,"Mega Steelix","Steel","Ground",75,125,230,55,95,30,2,False
131,668,131,"Starmie","Water","Psychic",60,75,85,100,85,115,1,False,"Beheeyem","Psychic","",75,75,75,125,95,40,5,False
3,398,398,"Venusaur","Grass","Poison",80,82,83,100,100,80,1,False,"Mega Glalie","Ice","",80,120,80,120,80,100,3,False
783,173,783,"Pumpkaboo Large Size","Ghost","Grass",54,66,70,44,55,46,6,False,"Totodile","Water","",50,65,64,44,48,43,2,False
738,13,13,"Flabébé","Fairy","",44,38,39,61,79,42,6,False,"Mega Blastoise","Water","",79,103,120,135,115,78,1,False
155,338,155,"Mega Aerodactyl","Rock","Flying",80,135,85,70,95,150,1,False,"Electrike","Electric","",40,45,40,65,40,65,3,False
623,43,623,"Sigilyph","Psychic","Flying",72,58,80,103,80,97,5,False,"Vulpix","Fire","",38,41,40,50,65,65,1,False
289,616,616,"Wurmple","Bug","",45,45,35,20,30,20,3,False,"Darmanitan Standard Mode","Fire","",105,140,55,30,55,95,5,False
64,516,516,"Growlithe","Fire","",55,70,45,70,50,60,1,False,"Rhyperior","Ground","Rock",115,140,130,55,55,40,4,False
600,440,600,"Sawk","Fighting","",75,125,75,30,75,85,5,False,"Prinplup","Water","",64,66,68,81,76,50,4,False
151,520,520,"Omastar","Rock","Water",70,60,125,115,70,55,1,False,"Togekiss","Fairy","Flying",85,50,95,120,115,80,4,False
35,707,707,"Nidoran","Poison","",55,47,52,40,40,41,1,False,"Reshiram","Dragon","Fire",100,120,100,150,120,90,5,True
272,512,272,"Celebi","Psychic","Grass",100,100,100,100,100,100,2,False,"Mega Abomasnow","Grass","Ice",90,132,105,132,105,30,4,False
640,344,344,"Duosion","Psychic","",65,40,50,125,60,30,5,False,"Illumise","Bug","",65,47,55,73,75,85,3,False
376,209,209,"Baltoy","Ground","Psychic",40,40,55,40,70,55,3,False,"Yanma","Bug","Flying",65,65,45,75,45,95,2,False
592,626,592,"Mega Audino","Normal","Fairy",103,60,126,80,126,50,5,False,"Tirtouga","Water","Rock",54,78,103,53,45,22,5,False
111,627,111,"Exeggcute","Grass","Psychic",60,40,80,60,45,40,1,False,"Carracosta","Water","Rock",74,108,133,83,65,32,5,False
332,271,271,"Lairon","Steel","Rock",60,90,140,50,50,40,3,False,"Ho-oh","Fire","Flying",106,130,90,110,154,90,2,True
752,634,634,"Aegislash Shield Forme","Steel","Ghost",60,50,150,50,150,60,6,False,"Minccino","Normal","",55,50,40,40,40,75,5,False
468,133,133,"Cherubi","Grass","",45,35,45,62,53,35,4,False,"Scyther","Bug","Flying",70,110,80,55,80,105,1,False
470,516,516,"Shellos","Water","",76,48,48,57,62,34,4,False,"Rhyperior","Ground","Rock",115,140,130,55,55,40,4,False
1,302,1,"Bulbasaur","Grass","Poison",45,49,49,65,65,45,1,False,"Wingull","Water","Flying",40,30,30,55,30,85,3,False
673,218,673,"Fraxure","Dragon","",66,117,70,40,50,67,5,False,"Wobbuffet","Psychic","",190,33,58,33,58,33,2,False
344,181,181,"Illumise","Bug","",65,47,55,73,75,85,3,False,"Ledian","Bug","Flying",55,35,50,55,110,85,2,False
430,433,430,"DeoxysAttack Forme","Psychic","",50,180,20,180,20,150,3,True,"Turtwig","Grass","",55,68,64,45,55,31,4,False
153,471,153,"Kabutops","Rock","Water",60,115,105,65,70,80,1,False,"Gastrodon","Water","Ground",111,83,68,92,82,39,4,False
747,557,557,"Meowstic Male","Psychic","",74,48,76,83,81,104,6,False,"Serperior","Grass","",75,75,95,75,95,113,5,False
749,287,287,"Honedge","Steel","Ghost",45,80,100,35,37,28,6,False,"Zigzagoon","Normal","",38,30,41,30,41,60,3,False
449,767,767,"Shinx","Electric","",45,65,34,40,34,45,4,False,"Tyrunt","Rock","Dragon",58,89,77,45,45,48,6,False
621,738,621,"Scraggy","Dark","Fighting",50,75,70,35,70,48,5,False,"Flabébé","Fairy","",44,38,39,61,79,42,6,False
444,600,444,"Staraptor","Normal","Flying",85,120,70,50,60,100,4,False,"Sawk","Fighting","",75,125,75,30,75,85,5,False
429,278,429,"Deoxys Normal Forme","Psychic","",50,150,50,150,50,150,3,True,"Combusken","Fire","Fighting",60,85,60,85,60,55,3,False
547,710,710,"Cresselia","Psychic","",120,70,120,75,130,85,4,False,"Landorus Therian Forme","Ground","Flying",89,145,90,105,80,91,5,True
225,414,414,"Mega Steelix","Steel","Ground",75,125,230,55,95,30,2,False,"Mega Metagross","Steel","Psychic",80,145,150,105,110,110,3,False
789,316,316,"Bergmite","Ice","",55,69,85,32,35,28,6,False,"Ninjask","Bug","Flying",61,90,45,50,50,160,3,False
763,35,763,"Clauncher","Water","",50,53,62,58,63,44,6,False,"Nidoran","Poison","",55,47,52,40,40,41,1,False
584,494,494,"Roggenrola","Rock","",55,75,85,25,25,15,5,False,"Garchomp","Dragon","Ground",108,130,95,80,85,102,4,False
370,546,546,"Lunatone","Rock","Psychic",70,55,65,95,85,70,3,False,"Giratina Origin Forme","Ghost","Dragon",150,120,100,120,100,90,4,True
790,62,62,"Avalugg","Ice","",95,117,184,44,46,28,6,False,"Mankey","Fighting","",40,80,35,35,45,70,1,False
485,473,473,"Bronzor","Steel","Psychic",57,24,86,24,86,23,4,False,"Drifloon","Ghost","Flying",90,50,34,60,44,70,4,False
501,481,481,"Hippowdon","Ground","",108,112,118,68,72,47,4,False,"Purugly","Normal","",71,82,64,64,59,112,4,False
443,43,443,"Staravia","Normal","Flying",55,75,50,40,40,80,4,False,"Vulpix","Fire","",38,41,40,50,65,65,1,False
375,48,48,"Crawdaunt","Water","Dark",63,120,85,90,55,55,3,False,"Golbat","Poison","Flying",75,80,70,65,75,90,1,False
11,449,11,"Wartortle","Water","",59,63,80,65,80,58,1,False,"Shinx","Electric","",45,65,34,40,34,45,4,False
698,776,776,"Larvesta","Bug","Fire",55,85,55,50,55,60,5,False,"Sliggoo","Dragon","",68,75,53,83,113,60,6,False
294,477,477,"Lotad","Water","Grass",40,30,30,40,50,30,3,False,"Mega Lopunny","Normal","Fighting",65,136,94,54,96,135,4,False
694,55,694,"Durant","Bug","Steel",58,109,112,48,48,109,5,False,"Venomoth","Bug","Poison",70,65,60,90,75,90,1,False
17,648,648,"Weedle","Bug","Poison",40,35,30,20,20,50,1,False,"Sawsbuck","Normal","Grass",80,100,70,60,70,95,5,False
370,443,443,"Lunatone","Rock","Psychic",70,55,65,95,85,70,3,False,"Staravia","Normal","Flying",55,75,50,40,40,80,4,False
731,240,731,"Fletchinder","Fire","Flying",62,73,55,56,52,84,6,False,"Piloswine","Ice","Ground",100,100,80,60,60,50,2,False
688,227,688,"Bouffalant","Normal","",95,110,95,40,95,55,5,False,"Granbull","Fairy","",90,120,75,60,60,45,2,False
723,105,723,"Braixen","Fire","",59,59,58,90,70,73,6,False,"Drowzee","Psychic","",60,48,45,43,90,42,1,False
663,132,132,"Klinklang","Steel","",60,100,115,70,85,90,5,False,"Mr. Mime","Psychic","Fairy",40,45,65,100,120,90,1,False
182,350,350,"Spinarak","Bug","Poison",40,60,40,40,40,30,2,False,"Mega Sharpedo","Water","Dark",70,140,70,110,65,105,3,False
128,163,163,"Goldeen","Water","",45,67,60,35,50,63,1,False,"Mewtwo","Psychic","",106,110,90,154,90,130,1,True
762,429,429,"Dragalge","Poison","Dragon",65,75,90,97,123,44,6,False,"Deoxys Normal Forme","Psychic","",50,150,50,150,50,150,3,True
110,461,461,"Electrode","Electric","",60,50,70,80,80,140,1,False,"Wormadam Trash Cloak","Bug","Steel",60,69,95,69,95,36,4,False
316,199,316,"Ninjask","Bug","Flying",61,90,45,50,50,160,3,False,"Marill","Water","Fairy",70,20,50,20,50,40,2,False
693,151,693,"Heatmor","Fire","",85,97,66,105,66,65,5,False,"Omastar","Rock","Water",70,60,125,115,70,55,1,False
15,488,488,"Metapod","Bug","",50,20,55,25,25,30,1,False,"Mime Jr.","Psychic","Fairy",20,25,45,70,90,60,4,False
367,730,367,"Mega Altaria","Dragon","Fairy",75,110,110,110,105,80,3,False,"Fletchling","Normal","Flying",45,50,43,40,38,62,6,False
613,718,718,"Krokorok","Ground","Dark",60,82,45,45,45,74,5,False,"Genesect","Bug","Steel",71,120,95,120,95,99,5,False
625,15,15,"Cofagrigus","Ghost","",58,50,145,95,105,30,5,False,"Metapod","Bug","",50,20,55,25,25,30,1,False
620,483,483,"Crustle","Bug","Rock",70,95,125,65,75,45,5,False,"Stunky","Poison","Dark",63,63,47,41,41,74,4,False
431,268,431,"Deoxys Defense Forme","Psychic","",50,70,160,70,160,90,3,True,"Tyranitar","Rock","Dark",100,134,110,95,100,61,2,False
197,208,197,"Mega Ampharos","Electric","Dragon",90,95,105,165,110,45,2,False,"Sunflora","Grass","",75,75,55,105,85,30,2,False
498,110,110,"Lucario","Fighting","Steel",70,110,70,115,70,90,4,False,"Electrode","Electric","",60,50,70,80,80,140,1,False
388,165,165,"Mega Banette","Ghost","",64,165,75,93,83,75,3,False,"Mega Mewtwo Y","Psychic","",106,150,70,194,120,140,1,True
216,569,216,"Misdreavus","Ghost","",60,60,60,85,85,85,2,False,"Purrloin","Dark","",41,50,37,50,37,66,5,False
366,604,366,"Altaria","Dragon","Flying",75,70,90,70,105,80,3,False,"Venipede","Bug","Poison",30,45,59,30,39,57,5,False
499,441,499,"Mega Lucario","Fighting","Steel",70,145,88,140,70,112,4,False,"Empoleon","Water","Steel",84,86,88,111,101,60,4,False
755,153,153,"Swirlix","Fairy","",62,48,66,59,57,49,6,False,"Kabutops","Rock","Water",60,115,105,65,70,80,1,False
511,515,511,"Abomasnow","Grass","Ice",90,92,75,92,85,60,4,False,"Lickilicky","Normal","",110,85,95,80,95,50,4,False
534,354,534,"Wash Rotom","Electric","Water",50,65,107,105,107,86,4,False,"Camerupt","Fire","Ground",70,100,70,105,75,40,3,False
424,558,424,"Groudon","Ground","",100,150,140,100,90,90,3,True,"Tepig","Fire","",65,63,45,45,45,45,5,False
609,420,420,"Petilil","Grass","",45,35,50,70,50,30,5,False,"Latios","Dragon","Psychic",80,90,80,130,110,110,3,True
71,133,71,"Alakazam","Psychic","",55,50,45,135,95,120,1,False,"Scyther","Bug","Flying",70,110,80,55,80,105,1,False
523,210,523,"Glaceon","Ice","",65,60,110,130,95,65,4,False,"Wooper","Water","Ground",55,45,45,25,25,15,2,False
174,540,540,"Croconaw","Water","",65,80,80,59,63,58,2,False,"Azelf","Psychic","",75,125,70,125,70,115,4,True
207,682,682,"Sunkern","Grass","",30,30,30,30,30,30,2,False,"Mienshao","Fighting","",65,125,60,95,60,105,5,False
617,571,571,"Darmanitan Zen Mode","Fire","Psychic",105,30,105,140,105,55,5,False,"Pansage","Grass","",50,53,48,53,48,64,5,False
274,745,745,"Grovyle","Grass","",50,65,45,85,65,95,3,False,"Furfrou","Normal","",75,80,60,65,90,102,6,False
316,474,316,"Ninjask","Bug","Flying",61,90,45,50,50,160,3,False,"Drifblim","Ghost","Flying",150,80,44,90,54,80,4,False
358,105,358,"Grumpig","Psychic","",80,45,65,90,110,80,3,False,"Drowzee","Psychic","",60,48,45,43,90,42,1,False
612,145,612,"Sandile","Ground","Dark",50,72,35,35,35,65,5,False,"Eevee","Normal","",55,55,50,45,65,55,1,False
425,800,425,"Primal Groudon","Ground","Fire",100,180,160,150,90,90,3,True,"Volcanion","Fire","Water",80,110,120,130,90,70,6,True
619,193,193,"Dwebble","Bug","Rock",50,65,85,35,35,55,5,False,"Xatu","Psychic","Flying",65,75,70,95,70,95,2,False
540,295,540,"Azelf","Psychic","",75,125,70,125,70,115,4,True,"Lombre","Water","Grass",60,50,50,60,70,50,3,False
494,211,494,"Garchomp","Dragon","Ground",108,130,95,80,85,102,4,False,"Quagsire","Water","Ground",95,85,85,65,65,35,2,False
145,437,437,"Eevee","Normal","",55,55,50,45,65,55,1,False,"Monferno","Fire","Fighting",64,78,52,78,52,81,4,False
511,372,372,"Abomasnow","Grass","Ice",90,92,75,92,85,60,4,False,"Barboach","Water","Ground",50,48,43,46,41,60,3,False
456,95,95,"Shieldon","Rock","Steel",30,42,118,42,88,30,4,False,"Dewgong","Water","Ice",90,70,80,70,95,70,1,False
332,301,332,"Lairon","Steel","Rock",60,90,140,50,50,40,3,False,"Swellow","Normal","Flying",60,85,60,50,50,125,3,False
594,118,594,"Gurdurr","Fighting","",85,105,85,40,50,40,5,False,"Koffing","Poison","",40,65,95,60,45,35,1,False
487,119,119,"Bonsly","Rock","",50,80,95,10,45,10,4,False,"Weezing","Poison","",65,90,120,85,70,60,1,False
458,609,458,"Burmy","Bug","",40,29,45,29,45,36,4,False,"Petilil","Grass","",45,35,50,70,50,30,5,False
629,692,629,"Archeops","Rock","Flying",75,140,65,112,65,110,5,False,"Mandibuzz","Dark","Flying",110,65,105,55,95,80,5,False
220,514,514,"Pineco","Bug","",50,65,90,35,35,15,2,False,"Magnezone","Electric","Steel",70,70,115,130,90,60,4,False
306,505,505,"Gardevoir","Psychic","Fairy",68,65,65,125,115,80,3,False,"Toxicroak","Poison","Fighting",83,106,65,86,65,85,4,False
470,5,5,"Shellos","Water","",76,48,48,57,62,34,4,False,"Charmander","Fire","",39,52,43,60,50,65,1,False
765,76,765,"Helioptile","Electric","Normal",44,38,33,61,43,70,6,False,"Bellsprout","Grass","Poison",50,75,35,70,30,40,1,False
150,146,146,"Omanyte","Rock","Water",35,40,100,90,55,35,1,False,"Vaporeon","Water","",130,65,60,110,95,65,1,False
455,477,477,"Rampardos","Rock","",97,165,60,65,50,58,4,False,"Mega Lopunny","Normal","Fighting",65,136,94,54,96,135,4,False
692,194,692,"Mandibuzz","Dark","Flying",110,65,105,55,95,80,5,False,"Mareep","Electric","",55,40,40,65,45,35,2,False
319,84,84,"Loudred","Normal","",84,71,43,71,43,48,3,False,"Ponyta","Fire","",50,85,55,65,65,90,1,False
297,303,303,"Seedot","Grass","",40,40,50,30,30,30,3,False,"Pelipper","Water","Flying",60,50,100,85,70,65,3,False
72,57,72,"Mega Alakazam","Psychic","",55,50,65,175,95,150,1,False,"Dugtrio","Ground","",35,80,50,50,70,120,1,False
690,386,386,"Braviary","Normal","Flying",100,123,75,57,75,80,5,False,"Shuppet","Ghost","",44,75,35,63,33,45,3,False
